Vendor ID,Vendor Name,Technology Type,Cost (€),Energy Savings (%),Vendor Location,Contract Duration (Months),Technology ROI (%),Installation Time (Days),Maintenance Cost (€/Year),Vendor Rating (1-5),Technology Lifespan (Years),Carbon Reduction (kg CO2/Year),Vendor Contact,Technology Status
Vendor-4220,GreenCompute,Monitoring,18524.0,29,Warsaw,24,24,9,862.64,3,11,10448,zw02o20d2m@greencompute.com,Pending
Vendor-4221,GreenCompute,Hardware,5825.1,14,Porto,36,24,7,4826.8,2,15,5760,z2om2b5us6@greencompute.com,On Hold
Vendor-4222,EcoInfra,Monitoring,5130.6,27,Cambridge,48,20,9,2420.92,4,14,4940,2k6ji7fieg@ecoinfra.com,Pending
Vendor-4223,GreenCompute,Monitoring,6383.0,20,Porto,48,22,4,3440.36,3,16,6761,df63srxb_x@greencompute.com,Active
Vendor-4224,EcoInfra,Software,15369.2,28,Lyon,60,23,7,3070.32,4,17,1113,e6542b1hbc@ecoinfra.com,Active
Vendor-4225,GreenCompute,Monitoring,23055.0,13,Warsaw,24,24,6,3787.08,5,16,4586,z31term1dd@greencompute.com,Cancelled
Vendor-4226,CoolIT,Monitoring,14676.3,28,Lyon,12,21,12,841.47,3,8,8809,1_jd15cj5c@coolit.com,Active
Vendor-4227,PowerSolutions,Monitoring,20459.4,21,Cork,12,18,1,1317.44,3,9,1248,2sogda6usn@powersolutions.com,Active
Vendor-4228,GreenCompute,Monitoring,20280.1,16,Cork,24,5,7,4089.71,4,14,5352,txroccp47j@greencompute.com,Inactive
Vendor-4229,GreenCompute,Software,21497.9,13,Gothenburg,12,14,10,4061.26,2,4,10061,jazu9w7-sn@greencompute.com,Pending
Vendor-4230,EcoInfra,Monitoring,12322.1,15,Milan,60,16,9,3717.44,4,12,7087,5rb0ho236g@ecoinfra.com,In Development
Vendor-4231,PowerSolutions,Renewable Energy,7040.3,21,Munich,12,13,6,2070.8,5,9,9877,w6zj34vwzm@powersolutions.com,Pending
Vendor-4232,TechOptima,Software,6321.9,26,Cambridge,12,10,11,1410.71,4,10,10137,ytngadz384@techoptima.com,Active
Vendor-4233,CoolIT,Monitoring,9656.2,23,Gothenburg,36,24,6,2531.68,5,14,9852,rt30wuk9aa@coolit.com,Inactive
Vendor-4234,TechOptima,Hardware,21681.3,11,Lyon,36,14,12,1074.39,5,8,8889,ao5fqti5zz@techoptima.com,Active
Vendor-4235,TechOptima,Monitoring,10850.1,21,Graz,48,17,4,2383.04,3,18,9062,mb2m6zeekk@techoptima.com,On Hold
Vendor-4236,CoolIT,Monitoring,9613.4,20,Milan,12,18,7,750.13,5,7,10101,-etgx2rt1_@coolit.com,Cancelled
Vendor-4237,EcoInfra,Renewable Energy,11436.9,25,Warsaw,24,6,11,1667.3,4,8,8661,j8z8eq7ff-@ecoinfra.com,In Development
Vendor-4238,PowerSolutions,Software,14747.2,10,Graz,12,6,6,4385.91,3,9,2129,iauufhymj0@powersolutions.com,Active
Vendor-4239,CoolIT,Software,21612.0,11,Lyon,48,23,4,2075.82,4,13,5694,rxr_9bpamo@coolit.com,Inactive
Vendor-4240,TechOptima,Renewable Energy,16253.0,25,Cork,24,8,7,3999.04,2,3,3842,5pv2ozl4lt@techoptima.com,On Hold
Vendor-4241,EcoInfra,Monitoring,8255.1,12,Milan,12,10,13,3828.68,1,5,3806,brfic5r-fa@ecoinfra.com,In Development
Vendor-4242,PowerSolutions,Hardware,7375.5,17,Graz,24,5,10,1142.36,4,3,1854,1n1sstqwcb@powersolutions.com,Pending
Vendor-4243,GreenCompute,Hardware,13520.3,17,Cork,24,13,8,813.57,2,17,10809,6jxe4ojvj2@greencompute.com,Active
Vendor-4244,PowerSolutions,Software,7236.5,22,Munich,24,18,11,3652.38,2,8,7435,rons54-90a@powersolutions.com,In Development
Vendor-4245,EcoInfra,Hardware,11310.0,18,Warsaw,12,11,3,884.71,5,4,7912,0mcrm9wvk1@ecoinfra.com,In Development
Vendor-4246,PowerSolutions,Monitoring,21363.1,14,Milan,60,11,10,1080.91,1,6,9561,wjayr0uqew@powersolutions.com,In Development
Vendor-4247,TechOptima,Renewable Energy,10682.2,20,Porto,36,13,9,2328.97,4,18,1866,kpin-8hjhm@techoptima.com,In Development
Vendor-4248,GreenCompute,Software,8877.1,10,Graz,24,23,6,4396.1,5,13,6242,63opt9cplp@greencompute.com,Inactive
Vendor-4249,PowerSolutions,Software,16885.0,25,Lyon,24,10,1,704.86,4,4,5786,g7y1-72bew@powersolutions.com,In Development
Vendor-4250,PowerSolutions,Hardware,23749.6,28,Warsaw,48,18,4,4024.17,4,3,2564,e_-x4zq3yu@powersolutions.com,In Development
Vendor-4251,TechOptima,Monitoring,11286.5,23,Cambridge,60,7,7,1136.21,3,5,1770,lqozzv74mu@techoptima.com,Active
Vendor-4252,EcoInfra,Renewable Energy,11394.2,27,Warsaw,36,18,8,4696.32,4,18,6212,oj52vos8s4@ecoinfra.com,On Hold
Vendor-4253,GreenCompute,Renewable Energy,20970.0,18,Munich,60,9,12,1053.25,5,12,3162,78ewe-6mbl@greencompute.com,Cancelled
Vendor-4254,GreenCompute,Renewable Energy,17467.2,15,Cambridge,12,18,4,3205.44,2,10,5962,mtr4m_ja-0@greencompute.com,On Hold
Vendor-4255,GreenCompute,Monitoring,6938.6,14,Cork,48,14,4,3618.29,4,18,9741,_nt8uy7mdu@greencompute.com,Active
Vendor-4256,CoolIT,Renewable Energy,23332.2,25,Munich,60,15,3,641.96,3,15,9756,x6wlowj92m@coolit.com,Pending
Vendor-4257,CoolIT,Monitoring,10218.6,17,Cambridge,24,10,5,1315.38,4,4,8140,4pk12r5m83@coolit.com,On Hold
Vendor-4258,GreenCompute,Hardware,5251.3,26,Graz,60,12,13,3240.33,3,7,4440,r-294gxhcv@greencompute.com,In Development
Vendor-4259,CoolIT,Renewable Energy,17698.8,14,Milan,36,17,9,3963.46,3,9,1512,u-tsr3j0ak@coolit.com,Active
Vendor-4260,PowerSolutions,Renewable Energy,16157.0,29,Warsaw,12,13,8,1809.76,5,4,9287,cdxk6y4bml@powersolutions.com,On Hold
Vendor-4261,PowerSolutions,Monitoring,19200.8,27,Cambridge,60,23,9,4461.56,5,5,2133,ldee2d_qwm@powersolutions.com,Cancelled
Vendor-4262,GreenCompute,Renewable Energy,11510.8,19,Cork,24,7,13,2601.27,3,8,8607,kj761u42fj@greencompute.com,On Hold
Vendor-4263,GreenCompute,Renewable Energy,20662.8,15,Munich,36,16,1,2641.19,4,13,6137,j567ks34in@greencompute.com,Inactive
Vendor-4264,GreenCompute,Monitoring,15473.7,21,Cambridge,24,22,13,3995.0,3,5,9549,04o1b-4vjt@greencompute.com,Active
Vendor-4265,CoolIT,Renewable Energy,16275.3,14,Graz,36,15,8,4371.19,3,19,6236,7ggbpcw2gn@coolit.com,Active
Vendor-4266,GreenCompute,Hardware,24549.4,27,Graz,36,19,8,2304.63,5,12,5931,pia1dyaxg3@greencompute.com,Inactive
Vendor-4267,TechOptima,Monitoring,21747.3,22,Milan,48,19,1,1153.59,4,8,6852,yq9lt197e0@techoptima.com,In Development
Vendor-4268,PowerSolutions,Renewable Energy,10746.5,23,Milan,48,24,11,3865.56,4,7,7159,87ziw1rohf@powersolutions.com,Inactive
Vendor-4269,PowerSolutions,Renewable Energy,17869.2,29,Cork,48,19,13,2074.59,3,14,2000,h4-qwfj93w@powersolutions.com,Cancelled
Vendor-4270,EcoInfra,Renewable Energy,18441.8,14,Lyon,60,9,9,2943.94,4,4,7195,0fhq925ts4@ecoinfra.com,Inactive
Vendor-4271,PowerSolutions,Renewable Energy,11592.3,14,Lyon,48,11,10,1460.01,4,17,1959,y_nf__hts0@powersolutions.com,Inactive
Vendor-4272,PowerSolutions,Renewable Energy,8499.4,12,Cambridge,24,5,9,1164.28,4,9,5370,gejy9kss2b@powersolutions.com,Inactive
Vendor-4273,GreenCompute,Monitoring,9546.5,17,Porto,24,17,4,624.93,4,19,5240,rzo3_vt_w0@greencompute.com,Active
Vendor-4274,EcoInfra,Monitoring,13878.5,12,Gothenburg,24,18,8,2086.44,5,18,4687,vu94adyc2m@ecoinfra.com,Active
Vendor-4275,TechOptima,Renewable Energy,17346.4,20,Cork,48,8,8,4708.59,3,18,3126,tijdim1pjb@techoptima.com,In Development
Vendor-4276,TechOptima,Software,6260.2,10,Warsaw,12,19,12,3316.03,4,14,1847,5cr0m3qcyj@techoptima.com,Inactive
Vendor-4277,GreenCompute,Software,11035.3,11,Warsaw,24,16,10,2794.42,4,12,6108,ja16o-qjsn@greencompute.com,Cancelled
Vendor-4278,GreenCompute,Software,19358.7,14,Warsaw,36,12,9,885.14,2,13,5844,j3x73r2zi7@greencompute.com,Active
Vendor-4279,TechOptima,Software,19773.3,22,Warsaw,12,17,4,964.26,2,12,7968,o1fdn6evbq@techoptima.com,Active
Vendor-4280,TechOptima,Hardware,24124.1,24,Milan,24,7,11,3270.66,4,19,2954,buvhjf-sf2@techoptima.com,Active
Vendor-4281,GreenCompute,Hardware,16640.9,15,Cork,36,6,12,3406.99,5,5,7131,4hkbmif8e3@greencompute.com,In Development
Vendor-4282,PowerSolutions,Hardware,19087.8,12,Porto,12,15,6,4615.22,4,11,10388,n0uz95bu4w@powersolutions.com,Active
Vendor-4283,TechOptima,Hardware,18929.1,25,Milan,48,19,12,1992.2,4,12,7477,_d92vfgm6d@techoptima.com,Active
Vendor-4284,EcoInfra,Monitoring,19466.9,13,Gothenburg,48,23,13,2509.2,4,11,1329,q3yb0bqxsv@ecoinfra.com,Pending
Vendor-4285,TechOptima,Software,15010.0,11,Gothenburg,24,16,11,4023.15,2,16,10792,b45jc29byn@techoptima.com,Inactive
Vendor-4286,CoolIT,Software,24730.1,24,Lyon,24,16,9,3577.82,3,10,6789,ks5h1m5hnf@coolit.com,On Hold
Vendor-4287,EcoInfra,Hardware,18337.3,20,Gothenburg,60,17,11,1379.99,4,15,3766,7b_7kvu15h@ecoinfra.com,On Hold
Vendor-4288,PowerSolutions,Renewable Energy,7310.6,13,Cork,60,22,3,3091.96,3,15,7541,zvqy36win_@powersolutions.com,In Development
Vendor-4289,TechOptima,Renewable Energy,20306.6,22,Milan,48,18,7,4492.4,4,13,2645,-wq0tjba3e@techoptima.com,Active
Vendor-4290,GreenCompute,Hardware,19184.5,16,Porto,60,6,3,1612.95,3,9,6840,1-_hfea1w2@greencompute.com,Active
Vendor-4291,EcoInfra,Renewable Energy,11713.0,25,Gothenburg,12,17,10,2684.54,4,15,2867,2h_u5_8zpo@ecoinfra.com,Active
Vendor-4292,GreenCompute,Hardware,22541.8,19,Warsaw,36,5,13,3595.6,4,12,10128,gf6oaz64fe@greencompute.com,Active
Vendor-4293,CoolIT,Hardware,14647.6,26,Milan,12,19,10,4787.57,2,16,9778,ixwgpl_b3w@coolit.com,Active
Vendor-4294,TechOptima,Hardware,17346.1,18,Milan,60,14,3,1835.94,5,12,2523,anl5p0vs43@techoptima.com,In Development
Vendor-4295,TechOptima,Hardware,23892.6,12,Cork,60,19,11,4018.7,5,12,3184,7v1cl--5-r@techoptima.com,In Development
Vendor-4296,EcoInfra,Hardware,17096.0,25,Cork,12,16,2,4885.82,2,5,6470,sfeh26qv13@ecoinfra.com,Pending
Vendor-4297,PowerSolutions,Monitoring,20691.4,16,Gothenburg,24,19,9,1603.46,4,17,3739,z17zhrbatq@powersolutions.com,Inactive
Vendor-4298,GreenCompute,Renewable Energy,19803.6,25,Graz,48,24,2,3330.09,2,3,2462,ywty5bv2nw@greencompute.com,Active
Vendor-4299,GreenCompute,Hardware,14766.4,19,Cork,12,19,12,3646.19,3,3,6816,xn2gjwt15_@greencompute.com,Active
Vendor-4300,GreenCompute,Hardware,14123.3,25,Gothenburg,24,7,4,4362.19,5,10,8723,y--lbdi66o@greencompute.com,Active
Vendor-4301,CoolIT,Hardware,9965.1,28,Milan,12,8,1,4207.18,4,13,7967,ha6euf3wan@coolit.com,Active
Vendor-4302,PowerSolutions,Monitoring,13487.5,22,Cambridge,48,20,13,3032.11,3,18,6417,kpsy_y169a@powersolutions.com,Active
Vendor-4303,PowerSolutions,Software,6847.5,19,Gothenburg,60,14,5,2260.5,4,16,7837,_jqxiagte1@powersolutions.com,On Hold
Vendor-4304,GreenCompute,Hardware,17841.8,13,Cork,36,22,13,1479.28,1,16,3505,jt6eh75fpv@greencompute.com,On Hold
Vendor-4305,GreenCompute,Monitoring,9628.9,15,Gothenburg,24,24,13,4405.72,4,16,2606,h58ov2wvci@greencompute.com,Active
Vendor-4306,TechOptima,Renewable Energy,22498.5,16,Munich,48,22,7,4681.55,3,7,10285,1x5xgua_yz@techoptima.com,Cancelled
Vendor-4307,EcoInfra,Renewable Energy,7026.8,10,Gothenburg,48,7,4,867.72,5,9,9757,5n2hpyzgyq@ecoinfra.com,Active
Vendor-4308,PowerSolutions,Software,8245.0,15,Graz,60,8,3,4258.11,4,15,8791,bg2c9nii75@powersolutions.com,On Hold
Vendor-4309,PowerSolutions,Monitoring,5553.8,14,Warsaw,24,17,11,1753.89,4,13,2435,ktnv2q3h0-@powersolutions.com,Cancelled
Vendor-4310,CoolIT,Hardware,10210.2,19,Warsaw,36,17,1,4269.14,4,18,3408,bhudwlsnkg@coolit.com,Cancelled
Vendor-4311,GreenCompute,Monitoring,8142.7,27,Cork,36,14,2,635.22,4,9,5953,g-s_wf-ahn@greencompute.com,Active
Vendor-4312,CoolIT,Renewable Energy,7847.8,23,Milan,24,16,4,4396.55,4,18,4022,k6nse6ltk7@coolit.com,Inactive
Vendor-4313,CoolIT,Monitoring,14637.9,23,Gothenburg,48,9,13,1214.45,3,6,9642,4ixp0nj-54@coolit.com,Active
Vendor-4314,TechOptima,Monitoring,6641.7,19,Cork,60,16,13,4475.91,1,6,6595,qd9tmwh3lp@techoptima.com,Cancelled
Vendor-4315,TechOptima,Renewable Energy,10810.4,19,Cork,12,12,12,2697.81,3,3,1273,3n2khp33bt@techoptima.com,In Development
Vendor-4316,PowerSolutions,Renewable Energy,14547.6,25,Cambridge,48,19,9,4029.54,5,5,4195,l5odl2-wbh@powersolutions.com,Active
Vendor-4317,TechOptima,Software,12055.7,24,Porto,24,16,10,4243.84,3,3,7862,pezvukkyyt@techoptima.com,Cancelled
Vendor-4318,CoolIT,Monitoring,17431.7,20,Lyon,60,15,3,2322.79,3,17,4887,yhdnr-iv-4@coolit.com,Active
Vendor-4319,TechOptima,Renewable Energy,12202.5,17,Graz,24,9,13,4195.78,4,5,9717,q24y658dl-@techoptima.com,Cancelled
Vendor-4320,TechOptima,Hardware,8266.9,17,Warsaw,12,9,7,3813.0,5,15,7016,m8irhbcjy4@techoptima.com,Pending
Vendor-4321,EcoInfra,Renewable Energy,23203.4,28,Cambridge,36,19,4,1221.14,4,11,8211,hgj9dxf721@ecoinfra.com,In Development
Vendor-4322,CoolIT,Hardware,14854.7,25,Warsaw,36,12,9,696.44,4,18,3799,w81itdiwva@coolit.com,On Hold
Vendor-4323,GreenCompute,Hardware,23342.3,16,Graz,24,19,6,4333.77,4,3,9445,ket2010xtv@greencompute.com,Active
Vendor-4324,GreenCompute,Hardware,15283.7,15,Munich,60,14,3,4273.03,2,14,6549,i76tzdiv49@greencompute.com,Active
Vendor-4325,CoolIT,Monitoring,12322.4,19,Gothenburg,60,13,11,3728.56,4,11,7847,0me4apduc8@coolit.com,Cancelled
Vendor-4326,PowerSolutions,Software,19620.6,20,Milan,36,22,2,4413.58,4,7,10574,mujlcr5v6j@powersolutions.com,Active
Vendor-4327,PowerSolutions,Renewable Energy,5807.5,15,Porto,48,21,3,3756.49,4,5,7961,jwhfpd9hiw@powersolutions.com,In Development
Vendor-4328,GreenCompute,Monitoring,14026.9,26,Cork,60,5,13,3471.17,4,16,4725,oocfh89twd@greencompute.com,In Development
Vendor-4329,EcoInfra,Hardware,7827.2,11,Warsaw,48,20,7,2270.01,3,14,2847,jb222nj_c6@ecoinfra.com,In Development
Vendor-4330,PowerSolutions,Software,10824.5,20,Milan,60,21,1,2091.11,4,12,10324,ap2kiz5mw3@powersolutions.com,Pending
Vendor-4331,EcoInfra,Monitoring,21872.4,25,Munich,48,6,8,1421.68,3,5,1855,mmdev-c9ff@ecoinfra.com,Active
Vendor-4332,TechOptima,Hardware,10121.2,13,Porto,24,14,1,3915.91,4,6,4761,k--3lqf66k@techoptima.com,Pending
Vendor-4333,EcoInfra,Monitoring,13636.6,27,Gothenburg,12,22,13,1312.94,4,8,7497,jpx_hkgo8w@ecoinfra.com,In Development
Vendor-4334,TechOptima,Renewable Energy,9155.5,15,Porto,36,15,2,2864.67,3,5,8949,llha-8svti@techoptima.com,Pending
Vendor-4335,EcoInfra,Hardware,15638.2,17,Graz,60,19,12,2321.7,4,16,3873,1es-9w1wnz@ecoinfra.com,In Development
Vendor-4336,GreenCompute,Renewable Energy,7145.1,22,Warsaw,24,8,2,2893.76,5,4,10018,r-3_j1-7ay@greencompute.com,Active
Vendor-4337,GreenCompute,Renewable Energy,16983.7,15,Warsaw,24,5,2,3840.07,4,3,2292,pnx4kre882@greencompute.com,Cancelled
Vendor-4338,TechOptima,Renewable Energy,17787.5,15,Gothenburg,60,22,11,4332.15,4,10,3421,3ogi6shzuz@techoptima.com,Inactive
Vendor-4339,CoolIT,Monitoring,9910.1,18,Gothenburg,36,18,10,1754.68,5,11,5754,90_-jnqk4b@coolit.com,Inactive
Vendor-4340,GreenCompute,Renewable Energy,11028.0,28,Graz,24,18,9,984.72,4,3,7827,8p_k0fsq5q@greencompute.com,Pending
Vendor-4341,TechOptima,Renewable Energy,22425.6,26,Cambridge,24,18,8,3912.08,2,11,10946,7pi_62w__p@techoptima.com,Active
Vendor-4342,CoolIT,Hardware,14450.9,20,Cork,12,21,12,3125.3,4,7,6616,vqaz09le4c@coolit.com,Active
Vendor-4343,PowerSolutions,Monitoring,13288.3,10,Milan,12,24,8,4034.49,4,14,3585,ikdjf-e1mz@powersolutions.com,Active
Vendor-4344,PowerSolutions,Renewable Energy,15913.0,27,Lyon,48,17,10,3801.86,4,17,3915,at9ux97088@powersolutions.com,Active
Vendor-4345,GreenCompute,Software,18555.5,17,Gothenburg,24,24,13,4057.17,4,9,10612,4o6gcv0dq8@greencompute.com,Cancelled
Vendor-4346,GreenCompute,Renewable Energy,19198.0,21,Warsaw,60,11,7,3765.23,1,15,8987,4v8nncvc2b@greencompute.com,Active
Vendor-4347,GreenCompute,Hardware,19856.1,12,Graz,36,23,8,1787.08,4,5,3158,hhua-pg_gq@greencompute.com,In Development
Vendor-4348,GreenCompute,Software,9815.4,21,Lyon,36,7,12,1628.96,4,3,3531,f62orfusss@greencompute.com,In Development
Vendor-4349,GreenCompute,Hardware,12751.4,20,Warsaw,36,11,6,3534.32,1,7,6594,pobfqh78ri@greencompute.com,In Development
Vendor-4350,PowerSolutions,Monitoring,23410.6,19,Cambridge,60,22,3,2256.0,3,17,1887,gnv0woue7d@powersolutions.com,Active
Vendor-4351,TechOptima,Monitoring,14704.3,24,Milan,24,13,1,3603.06,3,13,10004,4pi31ydw2m@techoptima.com,Cancelled
Vendor-4352,PowerSolutions,Monitoring,6621.1,11,Cambridge,36,14,6,2085.68,5,3,3828,tut_trvdwo@powersolutions.com,Active
Vendor-4353,PowerSolutions,Software,11255.8,11,Cork,24,20,12,4362.3,5,6,3034,e5--a9pp5i@powersolutions.com,Active
Vendor-4354,CoolIT,Software,23226.7,26,Gothenburg,36,17,5,4436.29,4,19,6757,znophmi_76@coolit.com,Active
Vendor-4355,GreenCompute,Hardware,5079.8,26,Munich,12,23,6,4960.16,5,16,2629,li9z_s4-9p@greencompute.com,Pending
Vendor-4356,PowerSolutions,Renewable Energy,6572.0,16,Milan,12,21,2,4168.93,4,14,8577,_enlcftmey@powersolutions.com,Active
Vendor-4357,PowerSolutions,Hardware,15422.6,19,Cambridge,36,19,8,2717.39,1,5,4347,8lm4p007rx@powersolutions.com,Active
Vendor-4358,PowerSolutions,Monitoring,21098.0,24,Munich,12,12,13,4724.68,4,11,3119,w-ow6m7b56@powersolutions.com,Active
Vendor-4359,PowerSolutions,Renewable Energy,22552.7,12,Porto,48,12,1,706.84,3,4,10706,otsgjlnmnt@powersolutions.com,In Development
Vendor-4360,PowerSolutions,Software,21517.5,27,Warsaw,60,18,4,762.11,2,17,8746,vnflomv030@powersolutions.com,Active
Vendor-4361,PowerSolutions,Software,7868.6,15,Munich,12,8,13,993.64,4,13,3638,f4ddblvajf@powersolutions.com,In Development
Vendor-4362,CoolIT,Hardware,8282.8,28,Cork,12,22,9,2964.89,3,3,2492,noss-b8k9p@coolit.com,Active
Vendor-4363,EcoInfra,Monitoring,23069.1,11,Cambridge,12,24,12,4138.05,4,11,9498,e7p0yyy56f@ecoinfra.com,In Development
Vendor-4364,TechOptima,Monitoring,19180.5,10,Graz,60,16,7,3431.18,5,19,10779,-g2prlte54@techoptima.com,Inactive
Vendor-4365,PowerSolutions,Hardware,22686.7,25,Gothenburg,60,14,4,4248.06,5,12,6577,n24p3r2nw5@powersolutions.com,Cancelled
Vendor-4366,CoolIT,Renewable Energy,19878.6,17,Lyon,60,5,4,2565.59,4,10,9257,3302-g0oaq@coolit.com,Pending
Vendor-4367,PowerSolutions,Software,5379.5,17,Cork,36,18,13,4307.19,2,6,3248,g066h44pt9@powersolutions.com,In Development
Vendor-4368,GreenCompute,Renewable Energy,23562.3,17,Graz,60,21,1,4315.37,4,17,9607,s7qujvopoo@greencompute.com,On Hold
Vendor-4369,EcoInfra,Renewable Energy,22291.8,16,Gothenburg,36,20,12,1573.1,4,4,8939,8ksbzznwhp@ecoinfra.com,Pending
Vendor-4370,GreenCompute,Monitoring,18080.4,25,Warsaw,60,18,3,4722.31,3,13,1793,smyahraoq4@greencompute.com,In Development
Vendor-4371,EcoInfra,Renewable Energy,10232.4,28,Graz,12,13,2,2263.83,5,17,5908,-v5w22f0s_@ecoinfra.com,In Development
Vendor-4372,EcoInfra,Monitoring,8986.6,12,Cork,48,11,5,4535.99,4,9,1802,zzxeysv1_7@ecoinfra.com,In Development
Vendor-4373,GreenCompute,Hardware,9785.5,26,Warsaw,36,14,11,2696.26,4,9,10619,ef5opk3qan@greencompute.com,Inactive
Vendor-4374,PowerSolutions,Renewable Energy,8723.6,25,Milan,60,14,10,628.44,4,10,7652,2hxudx3gqk@powersolutions.com,In Development
Vendor-4375,EcoInfra,Software,22285.9,14,Lyon,24,21,12,849.01,5,18,7216,5wmnqpczhm@ecoinfra.com,On Hold
Vendor-4376,CoolIT,Hardware,22300.7,20,Gothenburg,24,13,5,1371.01,2,3,9864,7hgrdttced@coolit.com,Cancelled
Vendor-4377,EcoInfra,Monitoring,6344.9,12,Milan,24,16,4,636.88,4,5,6069,j013cj0vsz@ecoinfra.com,Active
Vendor-4378,GreenCompute,Hardware,10523.9,23,Graz,60,15,3,1384.68,5,7,9119,xqa5bamu8-@greencompute.com,Pending
Vendor-4379,CoolIT,Hardware,22069.6,27,Graz,24,14,7,1086.76,3,17,9073,ct720i5vzt@coolit.com,Inactive
Vendor-4380,TechOptima,Hardware,18773.4,18,Cork,24,9,7,4661.45,4,13,3235,0uarr60q88@techoptima.com,Cancelled
Vendor-4381,EcoInfra,Hardware,17369.7,17,Graz,48,20,2,4964.99,5,4,7283,lva_eqa8gp@ecoinfra.com,In Development
Vendor-4382,PowerSolutions,Renewable Energy,20201.4,13,Porto,36,24,9,4687.4,4,8,10651,kp874hxlfn@powersolutions.com,Active
Vendor-4383,EcoInfra,Software,20935.4,27,Warsaw,36,5,11,3093.47,3,19,5341,2tnvlk_wco@ecoinfra.com,In Development
Vendor-4384,CoolIT,Renewable Energy,16065.8,10,Munich,60,22,7,4398.39,2,12,4451,bgp-1bo-at@coolit.com,In Development
Vendor-4385,CoolIT,Software,23270.2,23,Cork,48,19,12,670.35,3,13,10523,clkbavc27m@coolit.com,In Development
Vendor-4386,PowerSolutions,Renewable Energy,19169.1,24,Graz,36,12,8,4891.58,4,18,7450,w1snip-7xe@powersolutions.com,Active
Vendor-4387,TechOptima,Renewable Energy,6913.7,12,Warsaw,36,14,10,534.06,4,18,2107,ek0b64cvj5@techoptima.com,In Development
Vendor-4388,PowerSolutions,Hardware,11108.6,22,Lyon,24,21,6,2362.3,4,14,9501,9-475bxq92@powersolutions.com,In Development
Vendor-4389,EcoInfra,Software,17503.8,16,Munich,60,8,12,1451.4,2,14,10803,e3n68eghdr@ecoinfra.com,Cancelled
Vendor-4390,CoolIT,Hardware,21450.9,18,Gothenburg,24,17,13,2691.11,1,7,7493,qv6v7jpysh@coolit.com,Active
Vendor-4391,TechOptima,Software,23229.9,17,Porto,48,13,6,4625.3,2,11,6202,a_mnlg4y8f@techoptima.com,Active
Vendor-4392,GreenCompute,Hardware,24806.5,23,Munich,36,8,6,1252.02,1,12,7617,vqx1rpcjia@greencompute.com,Pending
Vendor-4393,CoolIT,Software,7361.0,20,Warsaw,36,5,4,1969.01,4,18,5060,_zv2gjn396@coolit.com,Inactive
Vendor-4394,CoolIT,Monitoring,6712.1,16,Warsaw,48,20,13,1572.68,4,9,9526,p527eawb8t@coolit.com,In Development
Vendor-4395,GreenCompute,Renewable Energy,5120.5,25,Lyon,12,7,1,1764.32,3,15,10704,fm-73wm1ti@greencompute.com,In Development
Vendor-4396,GreenCompute,Hardware,22881.6,27,Gothenburg,24,17,6,3310.65,5,5,5382,hwgoj-dioy@greencompute.com,On Hold
Vendor-4397,PowerSolutions,Hardware,23346.7,12,Milan,48,24,12,4988.28,4,4,2234,wvr9v0funm@powersolutions.com,Pending
Vendor-4398,EcoInfra,Hardware,20495.1,19,Gothenburg,48,16,4,2515.17,5,4,9242,s7a75gcynl@ecoinfra.com,Active
Vendor-4399,GreenCompute,Monitoring,8674.0,29,Gothenburg,24,22,4,2702.74,4,3,6337,d075nxhtxq@greencompute.com,Pending
Vendor-4400,PowerSolutions,Software,24859.9,10,Graz,24,8,10,2069.47,4,9,8320,4zix707yp0@powersolutions.com,On Hold
Vendor-4401,TechOptima,Software,17256.3,13,Cambridge,24,12,13,3395.6,4,4,6800,ehz0l-qfy5@techoptima.com,Active
Vendor-4402,TechOptima,Hardware,22436.2,16,Milan,12,15,9,2744.25,3,3,3651,eprx-xddv9@techoptima.com,Cancelled
Vendor-4403,TechOptima,Renewable Energy,11480.4,25,Milan,48,20,9,3955.8,4,12,7980,goz8hen-j4@techoptima.com,Active
Vendor-4404,CoolIT,Renewable Energy,17521.0,11,Porto,48,10,13,3704.47,2,7,10303,5fdw3eiad-@coolit.com,Cancelled
Vendor-4405,PowerSolutions,Monitoring,14604.0,29,Cork,12,8,10,4556.37,4,7,3280,1thscjard-@powersolutions.com,Pending
Vendor-4406,EcoInfra,Monitoring,20033.8,11,Graz,36,12,1,609.4,4,5,5307,h_djwsiuwp@ecoinfra.com,Active
Vendor-4407,GreenCompute,Software,23839.0,19,Cambridge,60,19,10,4477.37,4,4,3179,yj6f1xfh6w@greencompute.com,Active
Vendor-4408,GreenCompute,Software,19410.1,27,Graz,12,13,9,3492.36,4,3,4114,_z5cohww7g@greencompute.com,Cancelled
Vendor-4409,CoolIT,Monitoring,12882.6,28,Milan,48,23,7,4971.91,4,10,6342,r5s-o47e0a@coolit.com,Cancelled
Vendor-4410,PowerSolutions,Monitoring,24489.9,17,Munich,36,10,11,3811.78,4,7,6697,prd0b-266i@powersolutions.com,Active
Vendor-4411,TechOptima,Hardware,6504.1,21,Warsaw,36,21,3,4915.57,5,8,5809,y_z6tlyc37@techoptima.com,On Hold
Vendor-4412,GreenCompute,Hardware,14474.6,23,Lyon,36,10,2,4037.5,4,12,3204,xp0cjagfl-@greencompute.com,Active
Vendor-4413,TechOptima,Hardware,12239.3,21,Porto,60,18,1,1395.6,4,4,3007,6_snsgvj6r@techoptima.com,Inactive
