Vendor ID,Vendor Name,Technology Type,Cost (€),Energy Savings (%),Vendor Location,Contract Duration (Months),Technology ROI (%),Installation Time (Days),Maintenance Cost (€/Year),Vendor Rating (1-5),Technology Lifespan (Years),Carbon Reduction (kg CO2/Year),Vendor Contact,Technology Status
Vendor-4224,CoolIT,Hardware,12157.0,19,Berlin,48,24,4,4948.61,4,17,7723,yo3_ci546u@coolit.com,In Development
Vendor-4225,CoolIT,Software,9642.4,27,Rome,48,16,9,512.56,5,19,1313,ohtf3138yf@coolit.com,Active
Vendor-4226,EcoInfra,Renewable Energy,6185.7,14,Lisbon,48,16,7,2650.09,4,8,8371,x5_kc_59bd@ecoinfra.com,In Development
Vendor-4227,GreenCompute,Hardware,24586.5,11,Paris,12,22,9,4256.66,5,12,2219,1w3tj_6l9p@greencompute.com,Inactive
Vendor-4228,PowerSolutions,Software,12423.4,29,Paris,24,15,10,2158.31,4,14,8186,25btmoni5k@powersolutions.com,In Development
Vendor-4229,GreenCompute,Monitoring,15915.9,17,Paris,36,14,8,1881.18,1,8,7822,1dxiegk51s@greencompute.com,Active
Vendor-4230,GreenCompute,Monitoring,13083.6,16,Rome,12,23,10,2550.75,3,3,1335,ui6ybypjck@greencompute.com,In Development
Vendor-4231,PowerSolutions,Software,19186.9,23,Vienna,12,5,2,4128.39,2,7,2117,v7aujrduh_@powersolutions.com,Active
Vendor-4232,TechOptima,Software,19931.8,27,Amsterdam,36,7,4,1727.81,4,15,10778,y3sivnp8af@techoptima.com,On Hold
Vendor-4233,TechOptima,Renewable Energy,22998.7,27,Rome,24,11,7,4471.9,4,7,6332,y2kn9zbb52@techoptima.com,Inactive
Vendor-4234,PowerSolutions,Renewable Energy,11400.4,14,Vienna,60,21,3,1691.64,4,16,8851,bg8iql0wtq@powersolutions.com,Pending
Vendor-4235,PowerSolutions,Software,24605.3,23,Amsterdam,12,20,3,2216.32,4,5,4925,lckua1rua1@powersolutions.com,Active
Vendor-4236,TechOptima,Renewable Energy,20937.0,19,Stockholm,12,12,6,2271.82,5,10,5981,g1piabusls@techoptima.com,Active
Vendor-4237,GreenCompute,Monitoring,8809.6,25,Rome,60,11,7,3467.73,3,5,1734,hvapdx2-lf@greencompute.com,Active
Vendor-4238,PowerSolutions,Monitoring,15049.1,27,Dublin,24,7,7,1047.38,5,10,4112,k6z_4qdrh4@powersolutions.com,Pending
Vendor-4239,TechOptima,Software,11816.1,24,Berlin,24,23,3,1717.91,4,19,3791,cgrskog0kb@techoptima.com,Cancelled
Vendor-4240,PowerSolutions,Software,15249.3,18,Berlin,24,10,4,1054.68,4,19,2075,74-qyzqy29@powersolutions.com,On Hold
Vendor-4241,GreenCompute,Hardware,11207.9,29,Lisbon,36,22,7,1126.34,4,13,8693,vgye7fa71q@greencompute.com,Active
Vendor-4242,TechOptima,Renewable Energy,9857.5,25,London,36,20,3,2486.52,5,6,2332,hs3goks277@techoptima.com,Active
Vendor-4243,PowerSolutions,Renewable Energy,19839.6,19,Stockholm,48,22,3,3279.86,4,8,9785,t1hj0vloqu@powersolutions.com,Active
Vendor-4244,PowerSolutions,Renewable Energy,15324.3,23,Paris,24,11,9,3176.56,3,9,1897,uw_m7-_wyj@powersolutions.com,Active
Vendor-4245,EcoInfra,Software,15995.7,10,Lisbon,48,20,9,3848.37,4,4,7867,jsmu3gny-v@ecoinfra.com,Active
Vendor-4246,EcoInfra,Renewable Energy,13491.4,17,Dublin,24,13,13,3425.95,5,17,6434,460amlhsu-@ecoinfra.com,Active
Vendor-4247,GreenCompute,Hardware,23235.1,14,London,48,24,9,4069.64,4,4,10733,1iwdif4npl@greencompute.com,On Hold
Vendor-4248,GreenCompute,Renewable Energy,5943.4,22,Amsterdam,24,8,4,4518.51,5,5,3227,k3e6ncackq@greencompute.com,Active
Vendor-4249,PowerSolutions,Software,20677.0,10,Vienna,48,6,8,3157.53,4,10,7277,ngku8z7cam@powersolutions.com,In Development
Vendor-4250,TechOptima,Software,21131.2,16,Amsterdam,12,12,3,4840.99,5,7,5306,qoip0n2nt2@techoptima.com,Pending
Vendor-4251,GreenCompute,Monitoring,12835.3,16,Dublin,36,15,5,1636.9,4,14,4653,s4wdqkj2vj@greencompute.com,Cancelled
Vendor-4252,PowerSolutions,Monitoring,6370.9,29,Vienna,60,8,10,3903.59,4,14,2737,4kd_l1upku@powersolutions.com,Active
Vendor-4253,PowerSolutions,Software,20659.5,10,Paris,12,22,4,3560.89,2,13,6133,mq3g9rsbxt@powersolutions.com,Pending
Vendor-4254,GreenCompute,Monitoring,14014.3,25,Lisbon,60,22,8,3182.89,4,9,10955,t1j_6dre2p@greencompute.com,Cancelled
Vendor-4255,TechOptima,Renewable Energy,17386.4,14,Paris,12,10,4,1040.48,2,19,2753,h_508amo-t@techoptima.com,On Hold
Vendor-4256,GreenCompute,Software,21085.2,22,Vienna,12,12,12,2246.01,5,11,8856,i84rgjvpyq@greencompute.com,Inactive
Vendor-4257,GreenCompute,Renewable Energy,8332.1,11,Rome,24,17,9,3334.58,5,5,8288,byw3omnenw@greencompute.com,Active
Vendor-4258,PowerSolutions,Software,12315.0,29,Berlin,36,14,6,4077.24,3,9,6616,jef2ejiy3l@powersolutions.com,Inactive
Vendor-4259,GreenCompute,Software,18848.8,28,Dublin,60,17,1,584.17,4,19,2085,t-aagxy5py@greencompute.com,On Hold
Vendor-4260,CoolIT,Renewable Energy,11851.3,17,Stockholm,36,18,1,1478.49,4,4,3743,o2s80e8h0x@coolit.com,Active
Vendor-4261,GreenCompute,Hardware,12389.6,20,Stockholm,36,23,2,4573.19,2,14,8056,ayys-8dk7w@greencompute.com,Cancelled
Vendor-4262,PowerSolutions,Hardware,19854.1,12,Rome,48,9,5,648.53,5,13,8294,eda5ac3_b8@powersolutions.com,Pending
Vendor-4263,GreenCompute,Software,19909.8,28,Rome,12,10,13,1069.62,4,7,7381,3r8gvig0go@greencompute.com,Pending
Vendor-4264,EcoInfra,Renewable Energy,17013.0,17,Stockholm,48,7,7,3980.93,4,8,5838,f3u53plhyh@ecoinfra.com,Pending
Vendor-4265,PowerSolutions,Monitoring,13233.0,17,Dublin,36,16,1,3126.96,4,8,4130,o6-994cz0e@powersolutions.com,Active
Vendor-4266,EcoInfra,Renewable Energy,12764.9,28,Berlin,36,23,1,4848.24,4,13,2333,34t5g83rwr@ecoinfra.com,Active
Vendor-4267,EcoInfra,Hardware,10857.7,29,Stockholm,36,21,2,4643.49,2,12,7017,os7hy1kdlc@ecoinfra.com,In Development
Vendor-4268,TechOptima,Hardware,6510.4,13,Berlin,60,11,11,3653.56,4,4,3646,kcxrb23-6v@techoptima.com,Active
Vendor-4269,GreenCompute,Renewable Energy,5913.9,13,Rome,60,22,5,1095.17,4,17,5434,kn41fu0hl8@greencompute.com,In Development
Vendor-4270,GreenCompute,Software,23440.3,10,Berlin,36,9,12,1782.58,3,3,2508,t_42weusn_@greencompute.com,On Hold
Vendor-4271,GreenCompute,Renewable Energy,7554.3,23,London,12,7,3,2218.37,1,16,3046,5s8m1x99fk@greencompute.com,Inactive
Vendor-4272,EcoInfra,Software,17252.4,16,London,12,13,6,1358.35,4,8,1948,q30ov__hjz@ecoinfra.com,In Development
Vendor-4273,CoolIT,Renewable Energy,10453.6,25,Rome,24,24,5,4570.27,2,16,7637,_bpdzg7cag@coolit.com,Cancelled
Vendor-4274,CoolIT,Monitoring,17722.0,28,Stockholm,60,10,2,2077.33,3,16,9837,oluw_r19lc@coolit.com,Inactive
Vendor-4275,CoolIT,Renewable Energy,18930.6,21,Berlin,60,8,5,2479.64,4,13,10016,07oqi34bw-@coolit.com,In Development
Vendor-4276,TechOptima,Renewable Energy,20695.6,17,Vienna,12,12,11,2839.09,1,12,8425,jytov4rhu5@techoptima.com,Active
Vendor-4277,TechOptima,Monitoring,6822.9,14,Dublin,60,24,6,4905.97,5,18,9186,ed_w9y45m-@techoptima.com,Active
Vendor-4278,EcoInfra,Software,7065.6,21,Paris,36,8,4,2795.73,4,9,6921,7wanea1aa_@ecoinfra.com,In Development
Vendor-4279,PowerSolutions,Software,21140.0,13,Amsterdam,36,24,3,2528.8,4,15,5414,rht96yrhzm@powersolutions.com,In Development
Vendor-4280,EcoInfra,Renewable Energy,23669.2,23,London,24,13,11,539.51,4,9,8386,gh6_7o-qib@ecoinfra.com,On Hold
Vendor-4281,PowerSolutions,Monitoring,10162.9,28,London,60,21,1,892.2,4,5,8035,r7l1z5adeh@powersolutions.com,Cancelled
Vendor-4282,CoolIT,Monitoring,11155.6,21,Rome,36,7,6,3931.64,3,12,9656,mhoxveh0ji@coolit.com,Active
Vendor-4283,PowerSolutions,Software,23362.7,19,London,36,14,6,1499.36,2,18,8585,ebjlcdqy03@powersolutions.com,Inactive
Vendor-4284,PowerSolutions,Monitoring,20838.3,25,Vienna,60,13,13,2940.59,3,9,4500,zab-ayti0v@powersolutions.com,Cancelled
Vendor-4285,PowerSolutions,Hardware,9757.5,24,London,12,17,1,981.6,4,7,1543,jyeslwn12m@powersolutions.com,Cancelled
Vendor-4286,GreenCompute,Renewable Energy,16651.1,20,Dublin,48,24,2,4476.33,4,11,10972,p2csaiutgf@greencompute.com,Pending
Vendor-4287,EcoInfra,Renewable Energy,11286.0,20,Vienna,24,23,2,2171.79,4,11,1708,ioim9uy_uf@ecoinfra.com,Active
Vendor-4288,TechOptima,Hardware,13849.0,25,Stockholm,48,10,13,913.55,4,13,3228,4_xlc8eebf@techoptima.com,Active
Vendor-4289,GreenCompute,Software,19087.4,10,Berlin,48,12,6,1255.75,3,16,8913,m95wiwuy7i@greencompute.com,Inactive
Vendor-4290,CoolIT,Monitoring,9982.1,14,Dublin,48,7,1,1788.95,2,6,4411,s0_fefe_e1@coolit.com,On Hold
Vendor-4291,GreenCompute,Renewable Energy,6487.7,17,Berlin,36,18,9,1375.32,3,9,10634,xnj9eb4qu5@greencompute.com,On Hold
Vendor-4292,EcoInfra,Monitoring,24862.7,21,Rome,60,21,9,3830.61,4,4,7915,72t6iv195_@ecoinfra.com,Active
Vendor-4293,TechOptima,Monitoring,13540.7,22,Paris,24,8,3,2382.34,4,11,1267,cb0xx52kvy@techoptima.com,Active
Vendor-4294,PowerSolutions,Software,19604.0,18,Stockholm,12,21,9,3652.32,4,15,6594,cs-x28e1qq@powersolutions.com,Active
Vendor-4295,CoolIT,Hardware,24953.7,20,Rome,24,24,11,1048.65,5,11,9379,n708_id7bu@coolit.com,Pending
Vendor-4296,CoolIT,Software,5764.0,21,Vienna,48,24,9,2163.69,1,6,1689,e7-sosgwuz@coolit.com,Cancelled
Vendor-4297,PowerSolutions,Monitoring,13876.0,25,Paris,24,18,7,3334.43,4,3,9295,2qkibpe3oa@powersolutions.com,Active
Vendor-4298,TechOptima,Software,5386.7,19,Stockholm,60,15,5,1210.54,4,15,7228,rojpi954mj@techoptima.com,Active
Vendor-4299,TechOptima,Software,17996.4,15,Berlin,36,11,1,2936.21,4,14,8071,-457fw5_tb@techoptima.com,In Development
Vendor-4300,EcoInfra,Renewable Energy,8323.6,17,Rome,12,16,13,1013.96,4,17,2429,91epzp8u8j@ecoinfra.com,On Hold
Vendor-4301,CoolIT,Monitoring,23805.7,10,Berlin,12,7,12,1612.24,4,16,9717,_odug_lzky@coolit.com,Active
Vendor-4302,EcoInfra,Renewable Energy,22498.4,23,Berlin,36,8,3,3630.38,4,18,3420,vtgzsvjv_7@ecoinfra.com,Active
Vendor-4303,PowerSolutions,Hardware,18071.4,29,Paris,24,12,12,902.36,4,14,2809,ir9fe4hyor@powersolutions.com,Active
Vendor-4304,CoolIT,Monitoring,8222.8,23,Lisbon,60,19,13,1289.26,5,16,1513,37hs8pp9vr@coolit.com,On Hold
Vendor-4305,PowerSolutions,Software,11896.8,23,Dublin,60,21,2,4299.6,5,15,10166,_k36ey7gy6@powersolutions.com,Cancelled
Vendor-4306,PowerSolutions,Renewable Energy,24601.6,26,Rome,36,19,8,4743.68,4,7,1287,q25h38i41n@powersolutions.com,In Development
Vendor-4307,GreenCompute,Renewable Energy,11314.4,24,Lisbon,36,23,5,4991.27,5,4,6404,6pckak-6z0@greencompute.com,Pending
Vendor-4308,CoolIT,Software,24867.9,25,Dublin,24,11,8,3986.39,5,14,6354,79yx0bch9-@coolit.com,On Hold
Vendor-4309,TechOptima,Hardware,21464.3,29,Stockholm,24,7,2,3229.68,3,10,4922,kv1lcuel9o@techoptima.com,Active
Vendor-4310,GreenCompute,Renewable Energy,15634.5,26,Berlin,60,6,12,2216.57,4,8,2864,38g5md6-j8@greencompute.com,Cancelled
Vendor-4311,GreenCompute,Hardware,22019.1,19,Rome,60,17,2,3175.5,3,12,10402,dow46m6ybw@greencompute.com,In Development
Vendor-4312,GreenCompute,Renewable Energy,24475.7,25,Berlin,48,14,10,1503.68,4,12,6646,6wembqy62h@greencompute.com,On Hold
Vendor-4313,EcoInfra,Hardware,10785.5,25,Berlin,48,17,3,3063.97,3,5,8615,b4zoj_v7m4@ecoinfra.com,Inactive
Vendor-4314,CoolIT,Renewable Energy,7335.6,23,Berlin,12,9,3,1361.04,3,3,7248,cvp317y7-b@coolit.com,In Development
Vendor-4315,EcoInfra,Renewable Energy,6653.0,18,London,60,18,5,1553.44,5,14,10413,nsjoo_8-9l@ecoinfra.com,Active
Vendor-4316,TechOptima,Monitoring,17198.1,26,Vienna,48,9,12,4179.24,3,9,4362,05ohn3o6-a@techoptima.com,On Hold
Vendor-4317,TechOptima,Hardware,11507.3,18,Dublin,12,20,10,2222.74,4,17,8111,syffep_hmi@techoptima.com,Active
Vendor-4318,CoolIT,Hardware,12689.3,28,Paris,24,12,9,1739.69,2,16,7148,-s9tn07hga@coolit.com,Cancelled
Vendor-4319,CoolIT,Hardware,8110.4,21,Paris,48,17,6,4426.92,4,4,1745,ci8vxonnpm@coolit.com,Cancelled
Vendor-4320,GreenCompute,Renewable Energy,6713.2,18,Vienna,60,13,3,4452.63,4,4,4769,1u60ia802o@greencompute.com,Inactive
Vendor-4321,CoolIT,Hardware,11392.4,27,Lisbon,24,23,12,1798.86,4,4,6376,owg8o663ah@coolit.com,Active
Vendor-4322,CoolIT,Renewable Energy,8493.9,11,Paris,60,13,2,671.28,4,13,8356,n4a-8bms1-@coolit.com,Active
Vendor-4323,GreenCompute,Monitoring,6339.3,14,Dublin,24,9,13,1475.34,4,12,5882,i3nfbywt5k@greencompute.com,In Development
Vendor-4324,TechOptima,Software,5781.6,11,Amsterdam,24,15,9,1517.44,3,5,2436,riexe1b0wm@techoptima.com,In Development
Vendor-4325,CoolIT,Monitoring,6182.6,11,Rome,60,10,11,2706.56,4,12,9754,b4mmvh0tb_@coolit.com,Active
Vendor-4326,EcoInfra,Software,19405.5,11,Lisbon,48,10,3,2644.48,4,3,7828,ybnupup0vz@ecoinfra.com,Active
Vendor-4327,TechOptima,Hardware,17215.4,28,Rome,24,5,9,2457.54,4,17,7338,v4ksdfqkyx@techoptima.com,Active
Vendor-4328,TechOptima,Renewable Energy,18852.0,22,Amsterdam,12,8,2,820.28,5,18,1780,q81m0wn01c@techoptima.com,Pending
Vendor-4329,PowerSolutions,Software,21322.5,21,Amsterdam,24,12,13,3529.49,5,8,8867,0_2m75bube@powersolutions.com,In Development
Vendor-4330,EcoInfra,Monitoring,17435.7,29,Amsterdam,48,21,5,1075.77,4,6,7381,lordowdc5e@ecoinfra.com,Active
Vendor-4331,CoolIT,Software,14585.2,22,Amsterdam,24,7,3,3867.23,2,9,8286,0yry0hmmi8@coolit.com,Active
Vendor-4332,EcoInfra,Monitoring,21342.1,22,Berlin,60,14,7,1240.5,3,7,3882,oi046d21ih@ecoinfra.com,Active
Vendor-4333,GreenCompute,Software,17521.8,13,Amsterdam,48,5,3,3133.18,5,17,9664,_30vruzorv@greencompute.com,In Development
Vendor-4334,CoolIT,Hardware,19005.1,24,Amsterdam,24,8,10,4283.79,4,16,5142,i8f7gv6e-z@coolit.com,In Development
Vendor-4335,TechOptima,Monitoring,13659.0,10,London,48,5,2,1395.64,4,13,9076,5xwu0aaq3q@techoptima.com,In Development
Vendor-4336,TechOptima,Hardware,14002.8,17,Paris,48,13,9,3905.69,4,9,5754,a1flrn205a@techoptima.com,On Hold
Vendor-4337,CoolIT,Renewable Energy,13948.5,22,Berlin,60,10,1,1642.95,4,12,9059,fq2pmkxfp4@coolit.com,On Hold
Vendor-4338,EcoInfra,Monitoring,10719.7,12,Amsterdam,36,10,11,3473.71,4,13,8523,30yum731p4@ecoinfra.com,Inactive
Vendor-4339,CoolIT,Software,17359.8,24,Amsterdam,60,15,3,4703.47,4,9,10324,tlfhijrvhv@coolit.com,Active
Vendor-4340,CoolIT,Hardware,13800.9,22,London,60,23,10,1883.1,4,5,3345,58wcb6wt8c@coolit.com,In Development
Vendor-4341,CoolIT,Hardware,5947.0,24,Stockholm,12,19,11,4205.51,4,6,5942,yw063r1pl2@coolit.com,Active
Vendor-4342,TechOptima,Renewable Energy,18994.1,21,Dublin,48,6,8,1087.04,3,6,6523,2xyfg1ufmk@techoptima.com,Inactive
Vendor-4343,PowerSolutions,Renewable Energy,15063.3,26,Dublin,48,7,11,3647.08,3,9,7047,ka8065ma2x@powersolutions.com,In Development
Vendor-4344,EcoInfra,Monitoring,8789.3,24,Berlin,60,7,2,1543.42,5,14,8699,mjvxwrkvko@ecoinfra.com,Active
Vendor-4345,CoolIT,Hardware,6141.1,17,Amsterdam,24,17,8,1888.13,2,14,1961,5xk0u5p5ei@coolit.com,Cancelled
Vendor-4346,PowerSolutions,Renewable Energy,8831.9,17,Lisbon,12,9,2,1911.73,4,9,8048,lwpgq7uyrx@powersolutions.com,On Hold
Vendor-4347,EcoInfra,Software,15212.1,28,London,24,6,11,3715.31,3,11,6204,1t06w4zkak@ecoinfra.com,Active
Vendor-4348,EcoInfra,Software,6301.9,16,Amsterdam,60,20,1,3477.53,5,3,1798,8tg4ikv6da@ecoinfra.com,Active
Vendor-4349,CoolIT,Renewable Energy,17317.5,18,London,60,21,7,1239.15,4,15,3305,0446s2lr0f@coolit.com,Pending
Vendor-4350,EcoInfra,Monitoring,10435.9,11,Paris,48,20,7,4295.14,3,5,6301,d9d9uf6rum@ecoinfra.com,On Hold
Vendor-4351,PowerSolutions,Hardware,24298.3,24,Vienna,36,24,12,1886.54,5,19,8164,mh8m7dnkbp@powersolutions.com,Active
Vendor-4352,GreenCompute,Software,20786.0,19,Paris,24,13,7,1862.14,3,4,9915,td5lpmugpt@greencompute.com,In Development
Vendor-4353,CoolIT,Renewable Energy,7224.3,23,Rome,24,10,12,1302.62,4,5,4448,5e_ub6qrq-@coolit.com,In Development
Vendor-4354,CoolIT,Software,19273.6,23,Amsterdam,60,20,4,1308.05,4,7,4980,a38fksoh9_@coolit.com,In Development
Vendor-4355,EcoInfra,Monitoring,21629.4,24,Paris,24,8,10,2844.54,4,6,3704,1alv0bscjy@ecoinfra.com,Active
Vendor-4356,GreenCompute,Hardware,22349.4,11,Dublin,12,9,10,2178.51,5,3,7509,iz9ymqagi5@greencompute.com,In Development
Vendor-4357,PowerSolutions,Monitoring,15931.7,12,Dublin,60,7,6,2358.5,4,12,8455,7972km0ypy@powersolutions.com,Cancelled
Vendor-4358,TechOptima,Software,22249.6,26,Stockholm,60,7,3,2256.65,3,5,9256,_viivlht9l@techoptima.com,Pending
Vendor-4359,GreenCompute,Renewable Energy,20269.1,20,Berlin,24,9,2,3582.94,4,13,4059,sbsmida6vr@greencompute.com,Inactive
Vendor-4360,EcoInfra,Software,16324.2,18,Stockholm,60,21,3,873.34,4,5,8736,t1g8gpxwow@ecoinfra.com,Cancelled
Vendor-4361,PowerSolutions,Hardware,13443.0,26,Vienna,48,11,5,1875.86,3,3,1235,a7t5j1xedp@powersolutions.com,Pending
Vendor-4362,EcoInfra,Software,5041.8,22,Vienna,12,18,9,4815.37,4,15,9689,nxrt84xu5s@ecoinfra.com,Cancelled
Vendor-4363,CoolIT,Software,17294.8,28,Rome,48,23,11,2665.44,3,18,3188,3p6pw0kb4w@coolit.com,Active
Vendor-4364,EcoInfra,Monitoring,9898.7,19,London,60,19,13,1087.46,5,10,1039,rq_m9q_o_6@ecoinfra.com,Pending
Vendor-4365,CoolIT,Hardware,9551.3,21,Paris,12,12,10,2757.89,4,14,10945,qtclez_o4g@coolit.com,Active
Vendor-4366,TechOptima,Renewable Energy,7851.5,15,Rome,24,24,12,4268.88,2,15,4463,glpfz13s0n@techoptima.com,Active
Vendor-4367,EcoInfra,Hardware,18668.8,22,Dublin,48,9,5,2123.92,2,12,4354,6v5-w4vk1i@ecoinfra.com,In Development
Vendor-4368,PowerSolutions,Hardware,18577.6,10,Rome,36,5,13,2940.53,4,12,4452,8x07wufuk1@powersolutions.com,Inactive
Vendor-4369,EcoInfra,Hardware,13345.4,12,Paris,36,23,10,4615.48,4,7,4771,dwmz7w6d5u@ecoinfra.com,Pending
Vendor-4370,CoolIT,Hardware,14368.8,28,Stockholm,60,22,4,3001.42,4,18,3287,bmtxqtdwp4@coolit.com,Active
Vendor-4371,PowerSolutions,Software,20209.6,27,Paris,12,15,9,3460.03,4,16,2679,1fysvzzda6@powersolutions.com,Inactive
Vendor-4372,TechOptima,Software,8072.4,14,Dublin,12,23,10,597.0,2,7,10438,x265qb51m7@techoptima.com,On Hold
Vendor-4373,PowerSolutions,Monitoring,9597.3,12,Berlin,12,7,6,4118.44,2,15,1483,oxe8w9aayr@powersolutions.com,Active
Vendor-4374,EcoInfra,Renewable Energy,23848.0,15,Lisbon,12,17,13,4237.61,3,8,10342,6h71x3v5ag@ecoinfra.com,Inactive
Vendor-4375,PowerSolutions,Software,24971.7,13,Vienna,48,7,8,3183.55,4,10,5471,c5hx0k0zjs@powersolutions.com,On Hold
Vendor-4376,CoolIT,Hardware,15246.6,17,Berlin,24,17,6,911.27,3,5,3377,6u2hq_jbm2@coolit.com,Active
Vendor-4377,GreenCompute,Hardware,14246.9,29,Paris,60,21,4,4885.85,4,15,1502,1135dz6h5l@greencompute.com,In Development
Vendor-4378,GreenCompute,Monitoring,6647.3,27,Paris,12,11,1,3579.08,4,13,6818,ylomymtug4@greencompute.com,On Hold
Vendor-4379,TechOptima,Hardware,18432.5,19,Paris,48,16,8,2496.16,3,15,10867,ht31uf6u3p@techoptima.com,Active
Vendor-4380,TechOptima,Monitoring,14366.7,27,Lisbon,48,24,3,4441.48,2,5,1382,uae8ngxhxi@techoptima.com,Active
Vendor-4381,PowerSolutions,Renewable Energy,15768.1,21,London,48,24,3,2333.97,4,18,6323,96opwb2r-2@powersolutions.com,Active
Vendor-4382,TechOptima,Renewable Energy,23639.8,11,Stockholm,48,13,1,3388.77,4,12,9440,9qa28gaeeg@techoptima.com,Active
Vendor-4383,EcoInfra,Hardware,23410.5,10,Paris,12,14,4,1508.18,4,14,2685,f4vsikucy0@ecoinfra.com,Active
Vendor-4384,PowerSolutions,Renewable Energy,23351.1,27,Rome,24,14,7,4518.32,4,6,2671,zbi1w_hxj2@powersolutions.com,Active
Vendor-4385,CoolIT,Hardware,6968.4,16,Rome,36,13,7,2881.07,4,16,5413,iz21u50v6i@coolit.com,Pending
Vendor-4386,CoolIT,Hardware,12675.2,11,Vienna,36,15,1,1564.03,2,9,1292,lj668v2utv@coolit.com,Cancelled
Vendor-4387,CoolIT,Monitoring,18279.3,14,Amsterdam,24,15,13,886.83,1,7,5807,dk34ax-ovo@coolit.com,Active
Vendor-4388,PowerSolutions,Software,7761.1,19,Amsterdam,36,9,12,4545.16,3,10,7086,2njrif-_p_@powersolutions.com,In Development
Vendor-4389,EcoInfra,Renewable Energy,23806.6,19,Dublin,24,21,4,1388.19,4,12,2316,tg1afiv7uo@ecoinfra.com,Active
Vendor-4390,PowerSolutions,Software,16520.6,13,Amsterdam,48,8,5,4954.5,4,15,2083,i3sih6bjgk@powersolutions.com,Active
Vendor-4391,EcoInfra,Monitoring,16932.3,12,Paris,60,18,3,1142.1,5,12,3821,i0othnw8fo@ecoinfra.com,Active
Vendor-4392,PowerSolutions,Renewable Energy,7536.8,15,Amsterdam,24,16,10,2573.52,4,8,2904,2uhrw8y3w-@powersolutions.com,Active
Vendor-4393,CoolIT,Software,5351.9,19,Rome,36,6,12,2885.69,4,16,7790,jwnn2qi5xe@coolit.com,Active
Vendor-4394,EcoInfra,Software,17865.4,25,Lisbon,36,17,6,1608.54,3,11,9803,raesue6qn0@ecoinfra.com,Active
Vendor-4395,PowerSolutions,Software,9288.3,29,Dublin,48,13,13,4970.07,3,6,4129,okzzvxh5gp@powersolutions.com,Cancelled
Vendor-4396,TechOptima,Renewable Energy,21384.4,11,Lisbon,24,8,6,3098.74,3,12,5870,6j5dvoejmu@techoptima.com,On Hold
Vendor-4397,GreenCompute,Software,5996.4,19,Stockholm,36,16,4,3070.71,4,9,6323,hrd2c8yzl4@greencompute.com,Cancelled
Vendor-4398,EcoInfra,Hardware,8436.7,18,Dublin,24,5,9,4432.57,4,5,9047,ewh5gqakt6@ecoinfra.com,Pending
Vendor-4399,CoolIT,Monitoring,20599.6,24,Rome,24,6,8,3117.0,4,12,6195,2bysxiw9me@coolit.com,Inactive
Vendor-4400,PowerSolutions,Monitoring,5288.8,14,Amsterdam,24,20,5,2647.81,4,5,1849,pvyf1hmds5@powersolutions.com,Active
Vendor-4401,PowerSolutions,Monitoring,9828.8,15,Stockholm,48,10,13,2643.16,4,14,3703,dm5_-23l2-@powersolutions.com,Active
Vendor-4402,EcoInfra,Monitoring,19502.6,14,Lisbon,48,21,1,3715.6,4,17,3844,2cgqauz15n@ecoinfra.com,Active
Vendor-4403,GreenCompute,Software,18913.9,22,Vienna,12,19,4,2071.57,3,6,7212,c96ocj_1_h@greencompute.com,Active
Vendor-4404,GreenCompute,Renewable Energy,9080.3,21,Berlin,60,16,8,2797.79,4,12,4769,_99jxkp_ax@greencompute.com,In Development
Vendor-4405,CoolIT,Renewable Energy,20836.6,22,Vienna,36,11,4,1954.54,3,14,7539,nnihh6tfqf@coolit.com,In Development
Vendor-4406,EcoInfra,Software,13391.1,27,Paris,24,5,4,4521.06,4,4,2379,64dhguykgo@ecoinfra.com,In Development
Vendor-4407,CoolIT,Software,18999.9,23,Berlin,60,5,11,1424.24,2,18,8209,slsp_5ork1@coolit.com,In Development
Vendor-4408,EcoInfra,Software,14288.3,15,Stockholm,48,21,8,3091.78,4,5,5384,so4_xl59u6@ecoinfra.com,On Hold
Vendor-4409,GreenCompute,Software,5191.1,14,Berlin,36,17,4,1942.88,2,13,6711,35sygsro94@greencompute.com,Inactive
Vendor-4410,CoolIT,Software,5099.5,14,Rome,60,8,8,2988.34,5,9,5491,0-xcchuj6x@coolit.com,Cancelled
Vendor-4411,EcoInfra,Monitoring,24782.1,11,Amsterdam,36,10,3,2845.25,4,18,9708,z5s9g3pab7@ecoinfra.com,Cancelled
Vendor-4412,CoolIT,Monitoring,9059.6,26,Amsterdam,36,18,11,2584.06,4,12,1693,nw224t3o4k@coolit.com,Active
Vendor-4413,TechOptima,Hardware,22149.1,28,Stockholm,12,9,4,2532.42,3,6,2633,6_d582s0ez@techoptima.com,Active
Vendor-4414,CoolIT,Software,9564.9,21,London,24,17,1,2484.52,4,12,4130,27l8tk_wyg@coolit.com,On Hold
Vendor-4415,EcoInfra,Software,14040.3,13,Stockholm,60,12,6,2349.94,4,7,3351,qzn9c6p2nb@ecoinfra.com,In Development
Vendor-4416,TechOptima,Monitoring,24684.4,29,Rome,24,20,13,1140.47,3,15,6908,eb2qeyfa_v@techoptima.com,In Development
Vendor-4417,GreenCompute,Software,7682.4,27,Amsterdam,24,10,9,4674.49,3,11,6230,xqs3sq618v@greencompute.com,In Development
Vendor-4418,TechOptima,Renewable Energy,16073.5,27,Lisbon,36,22,1,4896.76,4,9,1746,2_zyq88kgo@techoptima.com,Cancelled
